fecha,producto,categoria,cantidad,precio_venta,costo,promo,stock_final,stock_inicial,is_holiday,producto_norm,product_id
2019-01-31,Electronic accessories,Electronic accessories,4.0,20.77,20.77,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-13,Fashion accessories,Fashion accessories,5.0,29.56,29.56,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-15,Food and beverages,Food and beverages,9.0,77.4,77.4,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-07,Electronic accessories,Electronic accessories,10.0,79.39,79.39,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-27,Electronic accessories,Electronic accessories,10.0,46.57,46.57,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-23,Food and beverages,Food and beverages,1.0,35.89,35.89,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-03,Food and beverages,Food and beverages,5.0,40.52,40.52,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-03,Food and beverages,Food and beverages,10.0,73.05,73.05,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-03,Sports and travel,Sports and travel,4.0,73.95,73.95,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-17,Food and beverages,Food and beverages,1.0,22.62,22.62,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-28,Food and beverages,Food and beverages,5.0,51.34,51.34,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-02,Sports and travel,Sports and travel,10.0,54.55,54.55,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-08,Health and beauty,Health and beauty,7.0,37.15,37.15,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-22,Sports and travel,Sports and travel,6.0,37.02,37.02,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-09,Food and beverages,Food and beverages,1.0,21.58,21.58,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-15,Electronic accessories,Electronic accessories,1.0,98.84,98.84,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-23,Home and lifestyle,Home and lifestyle,6.0,83.77,83.77,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-25,Sports and travel,Sports and travel,4.0,40.05,40.05,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-02,Fashion accessories,Fashion accessories,10.0,43.13,43.13,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-30,Health and beauty,Health and beauty,8.0,72.57,72.57,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-30,Electronic accessories,Electronic accessories,5.0,64.44,64.44,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-25,Health and beauty,Health and beauty,3.0,65.18,65.17999999999999,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-18,Sports and travel,Sports and travel,5.0,33.26,33.260000000000005,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-07,Electronic accessories,Electronic accessories,4.0,84.07,84.07,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-16,Sports and travel,Sports and travel,10.0,34.37,34.37,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-29,Electronic accessories,Electronic accessories,1.0,38.6,38.6,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-02,Food and beverages,Food and beverages,8.0,65.97,65.97,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-15,Electronic accessories,Electronic accessories,10.0,32.8,32.8,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-08,Sports and travel,Sports and travel,5.0,37.14,37.14,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-12,Home and lifestyle,Home and lifestyle,10.0,60.38,60.38,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-01,Sports and travel,Sports and travel,10.0,36.98,36.98,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-21,Sports and travel,Sports and travel,4.0,49.49,49.49,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-28,Fashion accessories,Fashion accessories,10.0,41.09,41.09,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-23,Fashion accessories,Fashion accessories,4.0,37.15,37.15,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-30,Home and lifestyle,Home and lifestyle,1.0,22.96,22.96,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-04,Home and lifestyle,Home and lifestyle,9.0,77.68,77.68,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-13,Fashion accessories,Fashion accessories,2.0,34.7,34.7,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-15,Fashion accessories,Fashion accessories,10.0,19.66,19.66,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-05,Health and beauty,Health and beauty,8.0,25.32,25.32,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-05,Home and lifestyle,Home and lifestyle,10.0,12.12,12.12,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-26,Fashion accessories,Fashion accessories,2.0,99.89,99.89,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-20,Sports and travel,Sports and travel,8.0,75.92,75.92,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-01,Electronic accessories,Electronic accessories,2.0,63.22,63.22,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-27,Food and beverages,Food and beverages,6.0,90.24,90.24,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-21,Sports and travel,Sports and travel,1.0,98.13,98.13,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-02,Sports and travel,Sports and travel,8.0,51.52,51.52,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-03,Sports and travel,Sports and travel,1.0,73.97,73.97,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-05,Fashion accessories,Fashion accessories,1.0,31.9,31.9,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-27,Home and lifestyle,Home and lifestyle,2.0,69.4,69.4,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-25,Sports and travel,Sports and travel,2.0,93.31,93.31,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-25,Sports and travel,Sports and travel,1.0,88.45,88.45,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-28,Electronic accessories,Electronic accessories,8.0,24.18,24.18,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-08,Sports and travel,Sports and travel,3.0,48.5,48.5,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-29,Food and beverages,Food and beverages,6.0,84.05,84.05,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-29,Health and beauty,Health and beauty,5.0,61.29,61.29,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-09,Home and lifestyle,Home and lifestyle,6.0,15.95,15.95,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-16,Sports and travel,Sports and travel,7.0,90.74,90.74,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-05,Home and lifestyle,Home and lifestyle,5.0,42.91,42.91,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-27,Fashion accessories,Fashion accessories,7.0,54.28,54.28,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-14,Electronic accessories,Electronic accessories,7.0,99.55,99.55,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-23,Sports and travel,Sports and travel,7.0,58.39,58.39,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-18,Fashion accessories,Fashion accessories,1.0,51.47,51.47,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-29,Health and beauty,Health and beauty,5.0,54.86,54.86,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-22,Home and lifestyle,Home and lifestyle,5.0,39.39,39.39,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-01,Home and lifestyle,Home and lifestyle,2.0,34.73,34.73,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-17,Sports and travel,Sports and travel,5.0,71.92,71.92,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-26,Electronic accessories,Electronic accessories,3.0,45.71,45.71,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-20,Home and lifestyle,Home and lifestyle,6.0,83.17,83.17,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-06,Home and lifestyle,Home and lifestyle,6.0,37.44,37.44,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-01,Health and beauty,Health and beauty,2.0,62.87,62.87,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-27,Food and beverages,Food and beverages,6.0,81.71,81.71,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-25,Sports and travel,Sports and travel,5.0,91.41,91.41,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-16,Fashion accessories,Fashion accessories,4.0,39.21,39.21,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-13,Fashion accessories,Fashion accessories,2.0,59.86,59.86,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-07,Food and beverages,Food and beverages,10.0,54.36,54.36,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-17,Sports and travel,Sports and travel,9.0,98.09,98.09,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-12,Health and beauty,Health and beauty,6.0,25.43,25.430000000000003,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-24,Fashion accessories,Fashion accessories,8.0,86.68,86.68,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-06,Electronic accessories,Electronic accessories,10.0,22.95,22.95,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-26,Food and beverages,Food and beverages,9.0,16.31,16.31,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-11,Home and lifestyle,Home and lifestyle,5.0,28.32,28.32,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-07,Home and lifestyle,Home and lifestyle,7.0,16.67,16.669999999999998,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-05,Fashion accessories,Fashion accessories,1.0,73.96,73.96,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-07,Home and lifestyle,Home and lifestyle,1.0,97.94,97.94,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-25,Fashion accessories,Fashion accessories,4.0,73.05,73.05,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-01,Food and beverages,Food and beverages,6.0,87.48,87.48,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-22,Home and lifestyle,Home and lifestyle,3.0,30.68,30.680000000000003,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-03,Health and beauty,Health and beauty,1.0,75.88,75.88,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-13,Sports and travel,Sports and travel,4.0,20.18,20.18,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-28,Electronic accessories,Electronic accessories,6.0,18.77,18.77,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-05,Food and beverages,Food and beverages,1.0,71.2,71.2,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-19,Home and lifestyle,Home and lifestyle,4.0,38.81,38.81,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-12,Fashion accessories,Fashion accessories,10.0,29.42,29.42,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-07,Sports and travel,Sports and travel,9.0,60.95,60.95,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-26,Sports and travel,Sports and travel,5.0,51.54,51.54,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-23,Electronic accessories,Electronic accessories,6.0,66.06,66.06,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-09,Fashion accessories,Fashion accessories,3.0,57.27,57.27,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-22,Fashion accessories,Fashion accessories,9.0,54.31,54.31,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-05,Health and beauty,Health and beauty,9.0,58.24,58.24,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-07,Electronic accessories,Electronic accessories,6.0,22.21,22.21,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-25,Electronic accessories,Electronic accessories,7.0,19.32,19.32,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-20,Home and lifestyle,Home and lifestyle,3.0,37.48,37.48,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-04,Fashion accessories,Fashion accessories,2.0,72.04,72.04,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-30,Food and beverages,Food and beverages,10.0,98.52,98.52,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-02,Food and beverages,Food and beverages,6.0,41.66,41.66,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-29,Home and lifestyle,Home and lifestyle,3.0,72.42,72.42,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-14,Electronic accessories,Electronic accessories,9.0,21.58,21.58,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-11,Food and beverages,Food and beverages,10.0,89.2,89.2,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-30,Electronic accessories,Electronic accessories,8.0,42.42,42.42,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-20,Electronic accessories,Electronic accessories,6.0,74.51,74.51,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-20,Fashion accessories,Fashion accessories,2.0,99.25,99.25,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-17,Food and beverages,Food and beverages,10.0,81.21,81.21000000000001,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-03,Sports and travel,Sports and travel,10.0,49.33,49.33,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-01,Fashion accessories,Fashion accessories,9.0,65.74,65.74,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-10,Fashion accessories,Fashion accessories,7.0,79.86,79.86,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-02,Sports and travel,Sports and travel,7.0,73.98,73.98,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-25,Home and lifestyle,Home and lifestyle,5.0,82.04,82.03999999999999,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-29,Sports and travel,Sports and travel,10.0,26.67,26.67,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-10,Food and beverages,Food and beverages,7.0,10.13,10.13,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-13,Food and beverages,Food and beverages,2.0,72.39,72.39,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-22,Sports and travel,Sports and travel,5.0,85.91,85.91,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-01,Fashion accessories,Fashion accessories,7.0,81.31,81.30999999999999,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-20,Food and beverages,Food and beverages,4.0,60.3,60.3,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-14,Food and beverages,Food and beverages,4.0,31.77,31.77,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-26,Health and beauty,Health and beauty,4.0,64.27,64.27,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-01,Health and beauty,Health and beauty,2.0,69.51,69.51,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-07,Food and beverages,Food and beverages,3.0,27.22,27.22,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-01,Health and beauty,Health and beauty,4.0,77.68,77.68,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-13,Fashion accessories,Fashion accessories,2.0,92.98,92.98,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-14,Fashion accessories,Fashion accessories,4.0,18.08,18.08,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-19,Sports and travel,Sports and travel,3.0,63.06,63.06,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-09,Health and beauty,Health and beauty,4.0,51.71,51.71,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-27,Food and beverages,Food and beverages,3.0,52.34,52.34,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-04,Sports and travel,Sports and travel,5.0,43.06,43.06,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-14,Fashion accessories,Fashion accessories,10.0,59.61,59.61,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-04,Health and beauty,Health and beauty,5.0,14.62,14.62,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-03,Health and beauty,Health and beauty,6.0,46.53,46.53,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-27,Home and lifestyle,Home and lifestyle,7.0,24.24,24.24,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-07,Sports and travel,Sports and travel,1.0,45.58,45.58,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-05,Sports and travel,Sports and travel,3.0,75.2,75.2,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-15,Sports and travel,Sports and travel,3.0,96.8,96.8,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-01,Health and beauty,Health and beauty,3.0,14.82,14.82,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-15,Food and beverages,Food and beverages,3.0,52.2,52.2,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-17,Sports and travel,Sports and travel,9.0,46.66,46.66,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-26,Fashion accessories,Fashion accessories,5.0,36.85,36.85,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-24,Home and lifestyle,Home and lifestyle,2.0,70.32,70.32,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-23,Electronic accessories,Electronic accessories,1.0,83.08,83.08,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-26,Fashion accessories,Fashion accessories,1.0,64.99,64.99,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-14,Food and beverages,Food and beverages,10.0,77.56,77.56,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-17,Sports and travel,Sports and travel,6.0,54.51,54.51,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-08,Fashion accessories,Fashion accessories,7.0,51.89,51.89,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-08,Home and lifestyle,Home and lifestyle,4.0,31.75,31.75,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-02-10,Fashion accessories,Fashion accessories,7.0,53.65,53.65,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-28,Food and beverages,Food and beverages,4.0,49.79,49.79,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-23,Fashion accessories,Fashion accessories,1.0,30.61,30.61,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-17,Food and beverages,Food and beverages,2.0,57.89,57.89,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-07,Electronic accessories,Electronic accessories,1.0,28.96,28.96,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-09,Food and beverages,Food and beverages,9.0,98.97,98.97,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-24,Fashion accessories,Fashion accessories,3.0,93.22,93.22,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-19,Sports and travel,Sports and travel,1.0,80.93,80.93,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-03,Food and beverages,Food and beverages,10.0,67.45,67.45,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-20,Sports and travel,Sports and travel,9.0,38.72,38.72,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-13,Sports and travel,Sports and travel,6.0,72.6,72.60000000000001,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-14,Electronic accessories,Electronic accessories,5.0,87.91,87.91,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-23,Food and beverages,Food and beverages,6.0,98.53,98.53,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-07,Fashion accessories,Fashion accessories,6.0,43.46,43.46,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-28,Food and beverages,Food and beverages,3.0,71.68,71.67999999999999,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-20,Food and beverages,Food and beverages,1.0,91.61,91.61,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-17,Home and lifestyle,Home and lifestyle,7.0,94.59,94.59,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-12,Fashion accessories,Fashion accessories,10.0,83.25,83.25,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-16,Fashion accessories,Fashion accessories,1.0,91.35,91.35,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-26,Food and beverages,Food and beverages,2.0,78.88,78.88,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-09,Sports and travel,Sports and travel,2.0,60.87,60.87,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-14,Health and beauty,Health and beauty,10.0,82.58,82.58,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-25,Home and lifestyle,Home and lifestyle,3.0,53.3,53.3,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-01-26,Fashion accessories,Fashion accessories,1.0,12.09,12.09,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-19,Sports and travel,Sports and travel,10.0,64.19,64.19,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-05,Electronic accessories,Electronic accessories,3.0,78.31,78.31,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-15,Food and beverages,Food and beverages,2.0,83.77,83.77,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-18,Home and lifestyle,Home and lifestyle,3.0,99.7,99.7,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-20,Food and beverages,Food and beverages,3.0,79.91,79.91,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-01-15,Health and beauty,Health and beauty,10.0,66.47,66.47,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-03,Health and beauty,Health and beauty,7.0,28.95,28.95,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-19,Electronic accessories,Electronic accessories,1.0,46.2,46.2,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-08,Food and beverages,Food and beverages,5.0,17.63,17.630000000000003,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-27,Fashion accessories,Fashion accessories,3.0,52.42,52.42,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-23,Food and beverages,Food and beverages,3.0,98.79,98.79,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-19,Electronic accessories,Electronic accessories,8.0,88.55,88.55,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-27,Electronic accessories,Electronic accessories,2.0,55.67,55.67,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-03-30,Food and beverages,Food and beverages,8.0,72.52,72.52,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-16,Electronic accessories,Electronic accessories,5.0,12.05,12.05,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-18,Home and lifestyle,Home and lifestyle,9.0,19.36,19.36,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-30,Health and beauty,Health and beauty,6.0,70.21,70.21,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-20,Fashion accessories,Fashion accessories,1.0,33.63,33.63,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-16,Sports and travel,Sports and travel,2.0,15.49,15.49,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-24,Electronic accessories,Electronic accessories,10.0,24.74,24.74,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-15,Electronic accessories,Electronic accessories,5.0,75.66,75.66,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-22,Health and beauty,Health and beauty,6.0,55.81,55.81,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-03,Home and lifestyle,Home and lifestyle,10.0,72.78,72.78,0,0,0,0,and home lifestyle,PROD_0976a9e082
2019-03-06,Sports and travel,Sports and travel,9.0,37.32,37.32,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-16,Fashion accessories,Fashion accessories,4.0,60.18,60.18,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-14,Electronic accessories,Electronic accessories,3.0,15.69,15.69,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-27,Electronic accessories,Electronic accessories,1.0,99.69,99.69,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-18,Fashion accessories,Fashion accessories,3.0,88.15,88.14999999999999,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-01-29,Sports and travel,Sports and travel,5.0,27.93,27.93,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-26,Fashion accessories,Fashion accessories,1.0,55.45,55.45,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-03,Sports and travel,Sports and travel,3.0,42.97,42.97,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-16,Sports and travel,Sports and travel,7.0,17.14,17.14,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-03-24,Fashion accessories,Fashion accessories,6.0,58.75,58.75,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-12,Food and beverages,Food and beverages,10.0,87.1,87.1,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-21,Sports and travel,Sports and travel,2.0,98.8,98.8,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-04,Fashion accessories,Fashion accessories,4.0,48.63,48.63,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-20,Food and beverages,Food and beverages,3.0,57.74,57.74,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-23,Health and beauty,Health and beauty,4.0,17.97,17.97,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-16,Health and beauty,Health and beauty,6.0,47.71,47.71,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-17,Sports and travel,Sports and travel,2.0,40.62,40.62,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-01-14,Fashion accessories,Fashion accessories,10.0,56.04,56.04,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-03-30,Food and beverages,Food and beverages,2.0,93.4,93.4,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-03-02,Health and beauty,Health and beauty,3.0,73.41,73.41,0,0,0,0,and beauty health,PROD_aafc543acc
2019-02-15,Health and beauty,Health and beauty,8.0,33.64,33.64,0,0,0,0,and beauty health,PROD_aafc543acc
2019-03-01,Electronic accessories,Electronic accessories,10.0,45.48,45.48,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-02-24,Fashion accessories,Fashion accessories,2.0,83.77,83.77,0,0,0,0,accessories fashion,PROD_c993e6031f
2019-02-19,Sports and travel,Sports and travel,7.0,64.08,64.08,0,0,0,0,and sports travel,PROD_75f6c13b2a
2019-02-23,Food and beverages,Food and beverages,4.0,73.47,73.47,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-07,Health and beauty,Health and beauty,10.0,58.95,58.95,0,0,0,0,and beauty health,PROD_aafc543acc
2019-01-11,Food and beverages,Food and beverages,6.0,48.5,48.5,0,0,0,0,and beverages food,PROD_4e4afdb86b
2019-02-12,Electronic accessories,Electronic accessories,1.0,39.48,39.48,0,0,0,0,accessories electronic,PROD_ec3b6d061e
2019-01-14,Sports and travel,Sports and travel,1.0,34.81,34.81,0,0,0,0,and sports travel,PROD_75f6c13b2a
